user_id,channel,campaign,acquired_at
530,referral,refer_a_friend,2023-09-28 14:11:23
531,meta_ads,ig_lookalike,2023-09-14 12:40:25
532,referral,refer_a_friend,2023-09-15 19:05:09
533,organic,organic,2023-09-15 07:37:03
534,organic,organic,2023-09-27 00:24:55
535,organic,organic,2023-09-20 10:06:22
536,google_ads,gad_generic,2023-09-02 06:49:37
537,google_ads,gad_retargeting,2023-09-03 17:26:43
538,google_ads,gad_retargeting,2023-09-04 22:00:06
539,organic,organic,2023-09-03 04:33:04
540,referral,refer_a_friend,2023-09-10 07:59:58
541,referral,refer_a_friend,2023-09-07 18:35:08
542,tiktok_ads,tt_awareness,2023-09-28 09:37:36
543,referral,refer_a_friend,2023-09-18 18:29:39
544,referral,refer_a_friend,2023-09-14 02:16:11
545,meta_ads,ig_lookalike,2023-09-14 21:45:46
546,google_ads,gad_generic,2023-09-17 02:24:38
547,google_ads,gad_generic,2023-09-10 02:14:48
548,meta_ads,fb_prospecting,2023-09-27 18:03:07
549,organic,organic,2023-09-18 21:56:37
550,meta_ads,fb_prospecting,2023-09-16 08:57:22
551,google_ads,gad_brand,2023-09-02 06:52:58
552,google_ads,gad_brand,2023-09-04 19:54:26
553,organic,organic,2023-09-15 16:40:59
554,meta_ads,ig_lookalike,2023-09-19 14:43:12
555,organic,organic,2023-09-11 21:09:14
556,google_ads,gad_brand,2023-09-04 04:54:35
557,organic,organic,2023-09-25 19:02:18
558,google_ads,gad_generic,2023-09-09 18:43:22
559,referral,refer_a_friend,2023-09-28 10:23:39
560,tiktok_ads,tt_awareness,2023-09-06 15:24:06
561,google_ads,gad_brand,2023-09-14 09:40:33
562,referral,refer_a_friend,2023-09-26 01:14:20
563,google_ads,gad_retargeting,2023-09-03 13:21:04
564,referral,refer_a_friend,2023-09-15 05:31:23
565,google_ads,gad_generic,2023-09-01 23:47:36
566,referral,refer_a_friend,2023-09-07 16:58:43
567,referral,refer_a_friend,2023-09-11 19:34:24
568,google_ads,gad_generic,2023-09-15 08:24:41
569,organic,organic,2023-09-21 22:11:10
570,organic,organic,2023-09-27 21:37:54
571,google_ads,gad_generic,2023-09-18 11:33:03
572,tiktok_ads,tt_awareness,2023-10-04 18:58:54
573,meta_ads,ig_lookalike,2023-10-07 00:06:15
574,organic,organic,2023-10-13 21:31:15
575,meta_ads,fb_prospecting,2023-10-12 05:13:28
576,google_ads,gad_generic,2023-10-24 08:24:07
577,google_ads,gad_retargeting,2023-10-21 12:55:15
578,google_ads,gad_generic,2023-10-04 04:35:51
579,referral,refer_a_friend,2023-10-01 11:54:11
580,google_ads,gad_retargeting,2023-10-16 01:01:49
581,referral,refer_a_friend,2023-10-14 09:19:05
582,referral,refer_a_friend,2023-10-16 09:23:17
583,meta_ads,fb_prospecting,2023-10-11 07:53:21
584,referral,refer_a_friend,2023-10-08 17:22:21
585,google_ads,gad_brand,2023-10-08 20:29:09
586,google_ads,gad_brand,2023-10-11 01:16:03
587,affiliate,aff_partner_a,2023-10-08 13:08:08
588,referral,refer_a_friend,2023-10-02 04:17:31
589,referral,refer_a_friend,2023-10-28 03:37:11
590,meta_ads,ig_lookalike,2023-10-16 16:41:58
591,referral,refer_a_friend,2023-10-09 04:53:56
592,organic,organic,2023-10-25 02:02:28
593,referral,refer_a_friend,2023-10-27 12:46:49
594,organic,organic,2023-10-09 08:40:16
595,organic,organic,2023-10-13 09:58:19
596,meta_ads,ig_lookalike,2023-10-23 15:16:31
597,google_ads,gad_generic,2023-10-18 20:58:21
598,tiktok_ads,tt_conversion,2023-10-16 08:37:17
599,referral,refer_a_friend,2023-10-16 12:22:52
600,referral,refer_a_friend,2023-10-26 17:17:12
601,google_ads,gad_retargeting,2023-10-17 06:36:14
602,referral,refer_a_friend,2023-10-11 07:43:06
603,referral,refer_a_friend,2023-10-07 07:19:05
604,meta_ads,ig_lookalike,2023-10-19 20:36:15
605,organic,organic,2023-10-28 20:02:21
606,meta_ads,fb_prospecting,2023-10-06 05:38:22
607,referral,refer_a_friend,2023-10-24 08:45:30
608,google_ads,gad_brand,2023-10-08 18:52:56
609,meta_ads,fb_prospecting,2023-10-04 02:27:27
610,affiliate,aff_partner_a,2023-10-25 14:31:22
611,google_ads,gad_generic,2023-10-15 06:24:03
612,google_ads,gad_brand,2023-10-07 11:40:19
613,referral,refer_a_friend,2023-10-04 09:26:49
614,meta_ads,ig_lookalike,2023-10-13 14:39:45
615,google_ads,gad_retargeting,2023-10-26 14:24:40
616,meta_ads,fb_prospecting,2023-10-03 03:16:20
617,affiliate,aff_partner_a,2023-10-25 11:05:42
618,referral,refer_a_friend,2023-10-07 17:46:17
619,google_ads,gad_brand,2023-10-12 20:57:57
620,referral,refer_a_friend,2023-10-06 18:44:53
621,google_ads,gad_retargeting,2023-10-20 06:00:01
622,google_ads,gad_generic,2023-10-05 02:08:01
623,google_ads,gad_generic,2023-10-06 01:36:43
624,google_ads,gad_retargeting,2023-10-11 00:12:20
625,meta_ads,ig_lookalike,2023-10-03 13:39:55
626,google_ads,gad_generic,2023-10-14 13:49:36
627,google_ads,gad_retargeting,2023-10-14 11:11:13
628,organic,organic,2023-10-14 13:45:41
629,referral,refer_a_friend,2023-10-16 01:58:12
630,meta_ads,ig_lookalike,2023-10-11 10:12:42
631,google_ads,gad_retargeting,2023-10-12 07:02:59
632,tiktok_ads,tt_awareness,2023-10-12 05:59:04
633,tiktok_ads,tt_conversion,2023-10-08 07:57:31
634,referral,refer_a_friend,2023-10-23 17:16:44
635,meta_ads,fb_prospecting,2023-10-11 16:11:14
636,google_ads,gad_generic,2023-10-24 07:48:31
637,referral,refer_a_friend,2023-10-03 18:46:56
638,meta_ads,fb_prospecting,2023-10-23 00:23:34
639,referral,refer_a_friend,2023-10-06 13:08:22
640,organic,organic,2023-10-08 03:41:39
641,google_ads,gad_generic,2023-10-06 14:10:50
642,tiktok_ads,tt_awareness,2023-10-26 19:41:01
643,organic,organic,2023-10-20 15:44:56
644,organic,organic,2023-10-15 05:55:42
645,google_ads,gad_generic,2023-10-19 20:16:50
646,meta_ads,fb_prospecting,2023-10-11 14:30:33
647,google_ads,gad_retargeting,2023-10-16 00:34:54
648,google_ads,gad_brand,2023-10-18 18:01:49
649,google_ads,gad_retargeting,2023-11-27 18:47:23
650,organic,organic,2023-11-08 21:33:23
651,referral,refer_a_friend,2023-11-27 03:12:01
652,meta_ads,fb_prospecting,2023-11-25 13:47:10
653,google_ads,gad_brand,2023-11-16 07:35:19
654,google_ads,gad_retargeting,2023-11-03 06:24:41
655,google_ads,gad_brand,2023-11-09 14:56:15
656,tiktok_ads,tt_conversion,2023-11-09 07:59:17
657,google_ads,gad_retargeting,2023-11-24 12:59:15
658,google_ads,gad_brand,2023-11-21 02:30:55
659,google_ads,gad_retargeting,2023-11-21 14:56:50
660,google_ads,gad_retargeting,2023-11-08 14:09:29
661,affiliate,aff_partner_b,2023-11-22 06:42:53
662,organic,organic,2023-11-11 19:14:40
663,meta_ads,ig_lookalike,2023-11-11 20:43:28
664,referral,refer_a_friend,2023-11-07 10:35:06
665,google_ads,gad_generic,2023-11-13 11:48:42
666,referral,refer_a_friend,2023-11-09 17:36:43
667,meta_ads,fb_prospecting,2023-11-18 11:00:26
668,organic,organic,2023-11-26 21:21:49
669,meta_ads,ig_lookalike,2023-11-08 15:29:10
670,organic,organic,2023-11-26 04:32:42
671,meta_ads,ig_lookalike,2023-11-01 00:24:18
672,affiliate,aff_partner_b,2023-11-24 06:38:20
673,google_ads,gad_retargeting,2023-11-23 16:42:24
674,google_ads,gad_brand,2023-11-08 23:16:47
675,google_ads,gad_brand,2023-11-25 22:19:29
676,referral,refer_a_friend,2023-11-02 22:10:04
677,meta_ads,fb_prospecting,2023-11-20 10:28:28
678,google_ads,gad_brand,2023-11-28 09:53:56
679,google_ads,gad_retargeting,2023-11-19 09:13:43
680,google_ads,gad_brand,2023-11-18 09:46:58
681,google_ads,gad_brand,2023-11-05 03:17:02
682,referral,refer_a_friend,2023-11-11 06:35:31
683,referral,refer_a_friend,2023-11-19 15:01:17
684,meta_ads,ig_lookalike,2023-11-08 16:54:06
685,referral,refer_a_friend,2023-11-28 07:28:26
686,referral,refer_a_friend,2023-11-25 19:25:22
687,meta_ads,fb_prospecting,2023-11-26 01:24:14
688,referral,refer_a_friend,2023-11-20 09:34:36
689,google_ads,gad_generic,2023-11-24 16:54:37
690,google_ads,gad_brand,2023-11-25 14:23:54
691,meta_ads,ig_lookalike,2023-11-03 22:15:37
692,tiktok_ads,tt_conversion,2023-11-01 01:04:40
693,referral,refer_a_friend,2023-11-12 14:33:53
694,referral,refer_a_friend,2023-11-01 11:54:56
695,referral,refer_a_friend,2023-11-18 08:56:56
696,google_ads,gad_generic,2023-11-17 16:06:53
697,meta_ads,ig_lookalike,2023-11-11 04:33:54
698,referral,refer_a_friend,2023-11-20 04:25:19
699,referral,refer_a_friend,2023-11-09 15:36:40
700,referral,refer_a_friend,2023-11-11 00:15:22
701,tiktok_ads,tt_awareness,2023-11-18 15:36:27
702,referral,refer_a_friend,2023-11-28 10:10:16
703,google_ads,gad_generic,2023-11-28 19:22:34
704,google_ads,gad_generic,2023-11-04 07:14:27
705,meta_ads,fb_prospecting,2023-11-21 16:37:50
706,google_ads,gad_generic,2023-11-01 21:50:21
707,google_ads,gad_generic,2023-11-28 13:11:58
708,google_ads,gad_generic,2023-11-13 22:29:10
709,tiktok_ads,tt_conversion,2023-11-27 20:12:17
710,referral,refer_a_friend,2023-11-16 16:18:22
711,tiktok_ads,tt_awareness,2023-11-26 17:58:54
712,organic,organic,2023-11-07 18:21:10
713,referral,refer_a_friend,2023-11-14 18:01:49
714,referral,refer_a_friend,2023-11-13 17:17:40
715,tiktok_ads,tt_conversion,2023-11-08 12:18:57
716,tiktok_ads,tt_conversion,2023-11-04 06:35:41
717,google_ads,gad_brand,2023-11-26 18:36:57
718,referral,refer_a_friend,2023-11-19 13:47:15
719,google_ads,gad_retargeting,2023-11-15 04:10:21
720,referral,refer_a_friend,2023-11-10 07:33:30
721,google_ads,gad_retargeting,2023-11-21 07:52:24
722,affiliate,aff_partner_a,2023-11-23 11:20:52
723,referral,refer_a_friend,2023-11-11 23:24:35
724,referral,refer_a_friend,2023-11-08 17:15:49
725,organic,organic,2023-11-01 07:48:35
726,referral,refer_a_friend,2023-11-19 20:47:27
727,organic,organic,2023-11-04 22:52:17
728,meta_ads,fb_prospecting,2023-12-08 13:31:35
729,google_ads,gad_generic,2023-12-16 10:20:53
730,google_ads,gad_retargeting,2023-12-02 08:07:44
731,google_ads,gad_brand,2023-12-08 06:12:40
732,meta_ads,fb_prospecting,2023-12-28 06:23:04
733,google_ads,gad_brand,2023-12-26 10:09:51
734,google_ads,gad_generic,2023-12-10 10:19:41
735,referral,refer_a_friend,2023-12-15 10:32:25
736,tiktok_ads,tt_conversion,2023-12-13 04:12:04
737,google_ads,gad_brand,2023-12-24 22:41:54
738,organic,organic,2023-12-04 21:17:30
739,google_ads,gad_generic,2023-12-03 23:32:34
740,meta_ads,ig_lookalike,2023-12-09 11:01:12
741,meta_ads,ig_lookalike,2023-12-23 18:39:26
742,google_ads,gad_brand,2023-12-28 17:43:01
743,referral,refer_a_friend,2023-12-19 04:51:12
744,referral,refer_a_friend,2023-12-22 01:02:13
745,meta_ads,ig_lookalike,2023-12-28 18:48:36
746,google_ads,gad_retargeting,2023-12-08 22:29:38
747,referral,refer_a_friend,2023-12-28 22:06:19
748,tiktok_ads,tt_conversion,2023-12-24 10:38:55
749,meta_ads,ig_lookalike,2023-12-08 21:10:43
750,google_ads,gad_retargeting,2023-12-15 05:22:58
751,organic,organic,2023-12-08 16:05:21
752,organic,organic,2023-12-18 19:38:07
753,google_ads,gad_generic,2023-12-13 06:12:00
754,google_ads,gad_retargeting,2023-12-23 20:18:58
755,meta_ads,fb_prospecting,2023-12-01 05:23:09
756,meta_ads,fb_prospecting,2023-12-23 20:08:08
757,organic,organic,2023-12-21 07:52:30
758,meta_ads,fb_prospecting,2023-12-26 15:54:45
759,google_ads,gad_retargeting,2023-12-16 07:11:26
760,organic,organic,2023-12-28 11:12:58
761,google_ads,gad_retargeting,2023-12-15 07:05:27
762,organic,organic,2023-12-07 07:20:22
763,organic,organic,2023-12-02 02:05:18
764,referral,refer_a_friend,2023-12-14 04:12:49
765,google_ads,gad_brand,2023-12-03 18:13:22
766,google_ads,gad_generic,2023-12-10 17:03:14
767,referral,refer_a_friend,2023-12-25 15:50:08
768,google_ads,gad_generic,2023-12-16 12:16:09
769,referral,refer_a_friend,2023-12-09 19:38:28
770,organic,organic,2023-12-11 06:14:53
771,tiktok_ads,tt_conversion,2023-12-08 04:29:28
772,google_ads,gad_retargeting,2023-12-04 15:08:45
773,referral,refer_a_friend,2023-12-17 14:53:19
774,google_ads,gad_generic,2023-12-21 21:53:42
775,google_ads,gad_generic,2023-12-19 20:37:20
776,meta_ads,ig_lookalike,2023-12-23 09:25:17
777,referral,refer_a_friend,2023-12-02 19:36:18
778,referral,refer_a_friend,2023-12-03 21:44:35
779,google_ads,gad_retargeting,2023-12-06 22:00:35
780,google_ads,gad_generic,2023-12-21 13:38:46
781,referral,refer_a_friend,2023-12-16 01:14:35
782,google_ads,gad_retargeting,2023-12-06 07:54:48
783,organic,organic,2023-12-13 20:16:59
784,email,newsletter,2023-12-03 00:43:08
785,google_ads,gad_generic,2023-12-04 13:59:45
786,tiktok_ads,tt_conversion,2023-12-09 01:25:46
787,affiliate,aff_partner_b,2023-12-24 21:10:20
788,tiktok_ads,tt_conversion,2023-12-07 04:34:34
789,google_ads,gad_retargeting,2023-12-11 08:03:14
790,meta_ads,fb_prospecting,2023-12-17 20:03:31
791,referral,refer_a_friend,2023-12-23 18:20:58
792,meta_ads,ig_lookalike,2023-12-23 14:27:01
793,referral,refer_a_friend,2023-12-21 18:55:41
794,organic,organic,2023-12-08 21:30:08
795,meta_ads,fb_prospecting,2023-12-10 07:26:41
796,referral,refer_a_friend,2023-12-11 04:06:49
797,google_ads,gad_brand,2023-12-01 08:03:12
798,meta_ads,fb_prospecting,2023-12-25 07:52:00
799,referral,refer_a_friend,2023-12-11 13:34:05
800,google_ads,gad_retargeting,2023-12-20 04:36:16
801,meta_ads,ig_lookalike,2023-12-02 15:33:12
802,referral,refer_a_friend,2023-12-27 01:44:37
803,tiktok_ads,tt_awareness,2023-12-02 18:28:32
804,google_ads,gad_retargeting,2023-12-03 04:19:44
805,google_ads,gad_generic,2023-12-07 19:56:50
806,tiktok_ads,tt_awareness,2023-12-28 07:14:36
807,google_ads,gad_brand,2023-12-12 21:52:27
808,organic,organic,2023-12-06 16:18:46
809,referral,refer_a_friend,2023-12-12 22:06:36
810,google_ads,gad_retargeting,2024-01-14 13:04:27
811,google_ads,gad_generic,2024-01-19 10:20:58
812,tiktok_ads,tt_awareness,2024-01-08 00:31:58
813,google_ads,gad_retargeting,2024-01-02 00:25:07
814,google_ads,gad_brand,2024-01-12 13:57:48
815,organic,organic,2024-01-02 11:58:28
816,google_ads,gad_brand,2024-01-14 02:04:43
817,google_ads,gad_generic,2024-01-17 09:45:43
818,google_ads,gad_brand,2024-01-19 01:06:09
819,referral,refer_a_friend,2024-01-20 02:59:41
820,referral,refer_a_friend,2024-01-06 06:01:22
821,tiktok_ads,tt_conversion,2024-01-28 03:25:51
822,google_ads,gad_generic,2024-01-18 16:34:25
823,meta_ads,fb_prospecting,2024-01-05 05:43:00
824,organic,organic,2024-01-07 06:28:03
825,meta_ads,ig_lookalike,2024-01-09 19:27:42
826,referral,refer_a_friend,2024-01-16 07:21:45
827,organic,organic,2024-01-13 02:54:11
828,organic,organic,2024-01-02 10:09:47
829,google_ads,gad_retargeting,2024-01-13 04:47:53
830,organic,organic,2024-01-11 00:41:39
831,referral,refer_a_friend,2024-01-15 17:31:22
832,meta_ads,fb_prospecting,2024-01-15 19:21:20
833,google_ads,gad_generic,2024-01-26 17:00:04
834,referral,refer_a_friend,2024-01-07 15:19:17
835,tiktok_ads,tt_conversion,2024-01-24 19:20:45
836,meta_ads,fb_prospecting,2024-01-28 20:09:33
837,google_ads,gad_brand,2024-01-26 01:13:41
838,meta_ads,fb_prospecting,2024-01-27 03:08:36
839,google_ads,gad_generic,2024-01-26 18:41:32
840,google_ads,gad_brand,2024-01-10 16:24:25
841,organic,organic,2024-01-20 01:57:56
842,organic,organic,2024-01-23 05:57:57
843,tiktok_ads,tt_conversion,2024-01-18 14:51:40
844,google_ads,gad_retargeting,2024-01-07 12:17:13
845,tiktok_ads,tt_awareness,2024-01-28 11:37:50
846,referral,refer_a_friend,2024-01-20 12:31:16
847,google_ads,gad_brand,2024-01-05 20:53:03
848,referral,refer_a_friend,2024-01-20 03:23:06
849,google_ads,gad_brand,2024-01-18 14:02:45
850,tiktok_ads,tt_conversion,2024-01-14 08:05:48
851,google_ads,gad_brand,2024-01-07 20:35:27
852,referral,refer_a_friend,2024-01-05 02:46:15
853,organic,organic,2024-01-15 07:46:03
854,google_ads,gad_brand,2024-01-21 06:06:12
855,google_ads,gad_brand,2024-01-05 09:43:01
856,referral,refer_a_friend,2024-01-18 06:05:09
857,affiliate,aff_partner_a,2024-01-09 21:39:33
858,tiktok_ads,tt_awareness,2024-01-14 15:53:55
859,referral,refer_a_friend,2024-01-27 21:14:10
860,meta_ads,fb_prospecting,2024-01-21 19:58:23
861,referral,refer_a_friend,2024-01-05 22:49:13
862,referral,refer_a_friend,2024-01-11 04:20:50
863,google_ads,gad_generic,2024-01-05 07:50:19
864,organic,organic,2024-01-16 16:52:02
865,meta_ads,ig_lookalike,2024-01-03 08:36:38
866,tiktok_ads,tt_awareness,2024-01-02 23:08:52
867,google_ads,gad_brand,2024-01-02 04:45:23
868,referral,refer_a_friend,2024-01-04 22:27:11
869,referral,refer_a_friend,2024-01-04 07:29:39
870,referral,refer_a_friend,2024-01-22 07:30:15
871,organic,organic,2024-01-03 06:31:16
872,meta_ads,fb_prospecting,2024-01-05 23:04:31
873,tiktok_ads,tt_awareness,2024-01-20 00:11:44
874,google_ads,gad_retargeting,2024-01-20 05:29:36
875,organic,organic,2024-01-19 02:05:36
876,meta_ads,ig_lookalike,2024-01-17 10:22:27
877,tiktok_ads,tt_awareness,2024-01-08 05:09:18
878,organic,organic,2024-01-01 15:01:20
879,organic,organic,2024-01-04 15:41:01
880,google_ads,gad_retargeting,2024-01-12 11:43:38
881,google_ads,gad_generic,2024-01-08 14:14:59
882,google_ads,gad_generic,2024-01-18 15:51:49
883,organic,organic,2024-01-26 22:51:42
884,tiktok_ads,tt_awareness,2024-01-15 03:59:35
885,organic,organic,2024-01-06 12:07:15
886,referral,refer_a_friend,2024-01-06 08:27:35
887,meta_ads,ig_lookalike,2024-01-25 02:08:08
888,google_ads,gad_brand,2024-01-18 02:51:07
889,referral,refer_a_friend,2024-01-20 22:44:09
890,affiliate,aff_partner_a,2024-01-11 09:55:35
891,referral,refer_a_friend,2024-01-06 08:24:15
892,meta_ads,fb_prospecting,2024-01-19 03:46:32
893,google_ads,gad_retargeting,2024-01-08 09:25:59
894,organic,organic,2024-01-28 16:03:55
895,google_ads,gad_generic,2024-02-19 14:09:43
896,organic,organic,2024-02-22 15:38:24
897,meta_ads,ig_lookalike,2024-02-13 18:26:50
898,google_ads,gad_generic,2024-02-26 16:32:56
899,tiktok_ads,tt_conversion,2024-02-19 11:27:18
900,organic,organic,2024-02-04 16:23:48
901,google_ads,gad_brand,2024-02-17 10:40:45
902,organic,organic,2024-02-25 05:39:16
903,meta_ads,ig_lookalike,2024-02-27 19:09:48
904,email,winback,2024-02-22 00:12:12
905,google_ads,gad_brand,2024-02-16 18:13:06
906,google_ads,gad_brand,2024-02-14 12:18:52
907,google_ads,gad_brand,2024-02-24 09:30:36
908,organic,organic,2024-02-18 14:32:07
909,google_ads,gad_generic,2024-02-13 00:03:52
910,organic,organic,2024-02-26 10:20:39
911,google_ads,gad_retargeting,2024-02-01 16:44:40
912,meta_ads,ig_lookalike,2024-02-20 03:44:13
913,google_ads,gad_generic,2024-02-11 00:49:45
914,meta_ads,fb_prospecting,2024-02-26 09:29:17
915,referral,refer_a_friend,2024-02-04 07:00:53
916,tiktok_ads,tt_awareness,2024-02-06 13:45:09
917,referral,refer_a_friend,2024-02-10 18:15:10
918,meta_ads,ig_lookalike,2024-02-26 07:18:46
919,tiktok_ads,tt_conversion,2024-02-19 11:07:22
920,referral,refer_a_friend,2024-02-10 17:06:39
921,google_ads,gad_generic,2024-02-09 21:48:45
922,referral,refer_a_friend,2024-02-28 07:35:19
923,referral,refer_a_friend,2024-02-24 15:54:03
924,organic,organic,2024-02-23 18:09:00
925,organic,organic,2024-02-01 03:33:36
926,referral,refer_a_friend,2024-02-06 04:00:29
927,referral,refer_a_friend,2024-02-10 21:13:14
928,referral,refer_a_friend,2024-02-22 20:10:48
929,tiktok_ads,tt_conversion,2024-02-07 01:47:38
930,meta_ads,fb_prospecting,2024-02-10 11:46:41
931,google_ads,gad_retargeting,2024-02-16 19:15:30
932,google_ads,gad_brand,2024-02-23 16:08:08
933,referral,refer_a_friend,2024-02-23 10:47:50
934,meta_ads,fb_prospecting,2024-02-21 18:46:09
935,referral,refer_a_friend,2024-02-28 11:50:45
936,referral,refer_a_friend,2024-02-28 11:53:55
937,google_ads,gad_generic,2024-02-06 06:39:11
938,organic,organic,2024-02-25 00:27:57
939,referral,refer_a_friend,2024-02-22 09:41:18
940,organic,organic,2024-02-23 06:56:59
941,meta_ads,fb_prospecting,2024-02-18 17:39:59
942,meta_ads,fb_prospecting,2024-02-28 02:26:56
943,google_ads,gad_generic,2024-02-01 02:40:39
944,meta_ads,ig_lookalike,2024-02-26 03:52:00
945,organic,organic,2024-02-26 19:58:37
946,google_ads,gad_brand,2024-02-21 07:30:05
947,organic,organic,2024-02-24 18:47:06
948,google_ads,gad_retargeting,2024-02-22 02:25:12
949,meta_ads,ig_lookalike,2024-02-10 05:14:08
950,referral,refer_a_friend,2024-02-28 00:32:16
951,organic,organic,2024-02-28 00:47:03
952,meta_ads,ig_lookalike,2024-02-17 21:43:54
953,google_ads,gad_brand,2024-02-10 17:29:16
954,organic,organic,2024-02-22 12:16:35
955,google_ads,gad_generic,2024-02-16 00:42:36
956,google_ads,gad_brand,2024-02-14 19:59:25
957,referral,refer_a_friend,2024-02-23 03:11:03
958,google_ads,gad_generic,2024-02-21 03:50:21
959,tiktok_ads,tt_conversion,2024-02-13 14:28:59
960,tiktok_ads,tt_awareness,2024-02-03 20:53:59
961,referral,refer_a_friend,2024-02-28 17:24:35
962,google_ads,gad_retargeting,2024-02-23 17:30:08
963,google_ads,gad_brand,2024-02-25 15:55:13
964,referral,refer_a_friend,2024-02-08 21:37:09
965,google_ads,gad_brand,2024-02-15 00:00:01
966,google_ads,gad_retargeting,2024-02-02 21:41:41
967,meta_ads,ig_lookalike,2024-02-08 04:18:38
968,meta_ads,fb_prospecting,2024-02-15 01:48:37
969,google_ads,gad_generic,2024-02-22 15:00:12
970,tiktok_ads,tt_awareness,2024-02-10 07:12:58
971,google_ads,gad_brand,2024-02-23 02:41:50
972,referral,refer_a_friend,2024-02-02 11:59:58
973,referral,refer_a_friend,2024-02-04 01:55:07
974,meta_ads,fb_prospecting,2024-02-17 05:50:52
975,referral,refer_a_friend,2024-02-13 02:19:17
976,google_ads,gad_brand,2024-02-24 23:20:33
977,google_ads,gad_retargeting,2024-02-21 18:53:45
978,referral,refer_a_friend,2024-02-27 02:25:36
979,tiktok_ads,tt_conversion,2024-02-17 21:42:39
980,meta_ads,fb_prospecting,2024-02-25 17:19:59
981,google_ads,gad_retargeting,2024-02-14 03:26:04
982,email,winback,2024-03-14 19:35:06
983,meta_ads,ig_lookalike,2024-03-15 10:05:16
984,referral,refer_a_friend,2024-03-14 19:14:40
985,google_ads,gad_generic,2024-03-17 18:01:23
986,google_ads,gad_brand,2024-03-19 19:31:35
987,meta_ads,ig_lookalike,2024-03-24 17:43:43
988,organic,organic,2024-03-21 14:04:51
989,referral,refer_a_friend,2024-03-15 04:03:48
990,organic,organic,2024-03-27 09:44:19
991,google_ads,gad_brand,2024-03-14 23:54:51
992,referral,refer_a_friend,2024-03-12 19:31:46
993,google_ads,gad_brand,2024-03-12 23:49:24
994,organic,organic,2024-03-23 18:26:09
995,referral,refer_a_friend,2024-03-08 01:37:23
996,organic,organic,2024-03-02 22:39:22
997,google_ads,gad_generic,2024-03-20 20:39:40
998,organic,organic,2024-03-08 10:52:24
999,referral,refer_a_friend,2024-03-14 12:43:39
1000,organic,organic,2024-03-11 06:25:54
1001,organic,organic,2024-03-05 03:39:12
1002,referral,refer_a_friend,2024-03-03 16:57:09
1003,referral,refer_a_friend,2024-03-18 15:20:02
1004,meta_ads,ig_lookalike,2024-03-24 07:59:31
1005,google_ads,gad_generic,2024-03-03 12:04:40
1006,google_ads,gad_brand,2024-03-28 04:30:39
1007,google_ads,gad_generic,2024-03-13 01:12:21
1008,referral,refer_a_friend,2024-03-01 07:26:45
1009,organic,organic,2024-03-20 23:34:43
1010,organic,organic,2024-03-10 09:20:10
1011,referral,refer_a_friend,2024-03-18 03:56:46
1012,referral,refer_a_friend,2024-03-17 09:23:14
1013,referral,refer_a_friend,2024-03-04 02:58:30
1014,meta_ads,ig_lookalike,2024-03-22 22:50:26
1015,organic,organic,2024-03-13 01:29:39
1016,google_ads,gad_retargeting,2024-03-11 18:58:26
1017,meta_ads,ig_lookalike,2024-03-06 16:06:38
1018,referral,refer_a_friend,2024-03-11 08:34:37
1019,referral,refer_a_friend,2024-03-09 21:32:21
1020,google_ads,gad_retargeting,2024-03-03 18:10:10
1021,meta_ads,fb_prospecting,2024-03-07 06:03:27
1022,google_ads,gad_retargeting,2024-03-04 18:50:16
1023,organic,organic,2024-03-04 13:57:51
1024,meta_ads,fb_prospecting,2024-03-26 11:11:42
1025,google_ads,gad_brand,2024-03-09 12:48:14
1026,google_ads,gad_generic,2024-03-05 16:13:26
1027,google_ads,gad_brand,2024-03-24 18:00:34
1028,organic,organic,2024-03-14 01:18:54
1029,google_ads,gad_brand,2024-03-04 09:21:44
1030,google_ads,gad_retargeting,2024-03-07 02:21:11
1031,google_ads,gad_brand,2024-03-27 04:18:12
1032,google_ads,gad_retargeting,2024-03-23 00:56:55
1033,tiktok_ads,tt_awareness,2024-03-04 05:49:25
1034,google_ads,gad_retargeting,2024-03-24 12:36:08
1035,google_ads,gad_brand,2024-03-05 08:55:37
1036,tiktok_ads,tt_conversion,2024-03-14 03:51:14
1037,organic,organic,2024-03-25 21:27:21
1038,google_ads,gad_generic,2024-03-07 09:06:15
1039,tiktok_ads,tt_conversion,2024-03-19 08:27:48
1040,referral,refer_a_friend,2024-03-14 04:34:20
1041,referral,refer_a_friend,2024-03-20 19:55:15
1042,google_ads,gad_generic,2024-03-12 02:30:47
1043,referral,refer_a_friend,2024-03-22 06:39:48
1044,meta_ads,fb_prospecting,2024-03-13 04:40:28
1045,google_ads,gad_generic,2024-03-19 03:04:42
1046,tiktok_ads,tt_conversion,2024-03-10 08:53:52
1047,referral,refer_a_friend,2024-03-02 09:46:47
1048,organic,organic,2024-03-12 22:26:14
1049,referral,refer_a_friend,2024-03-13 02:14:26
1050,referral,refer_a_friend,2024-03-26 01:34:44
1051,referral,refer_a_friend,2024-03-20 05:29:44
1052,google_ads,gad_brand,2024-03-10 02:44:03
1053,google_ads,gad_generic,2024-03-17 15:12:01
1054,referral,refer_a_friend,2024-03-01 11:43:50
1055,organic,organic,2024-03-08 09:57:52
1056,organic,organic,2024-03-20 22:45:54
1057,referral,refer_a_friend,2024-03-22 20:53:19
1058,referral,refer_a_friend,2024-03-13 02:30:15
1059,google_ads,gad_brand,2024-03-03 02:59:33
